web-scraper-order,web-scraper-start-url,is_eventgruppe,day,name,full_date,location,link,link-href
"1699913746-658","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","17 - 17","Baby-Weihnachtskonzert","2 Events","Quartierzentrum Schütze, Zürich (CH)","Tickets
							
							
					Eventgruppe
				
					
		

							
					Dez - Dez
					17 - 17
				
			
			
				Baby-Weihnachtskonzert
									2 Events
								Quartierzentrum Schütze, Zürich (CH)","https://eventfrog.ch/de/p/kinderveranstaltungen/konzert/baby-weihnachtskonzert-7129830764808449079.html"
"1699913746-659","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","24","Spiel + Sport","5 Events","Sporthalle Hardau, Zürich (CH)","Eventgruppe
				
					
		

						
				bis Mär
				24
			
			
			
				Spiel + Sport
									5 Events
								Sporthalle Hardau, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/spiel-sport-7123663923719379014.html"
"1699913746-660","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Die Literatur ist voller Tiere! Frohe Weihnachten","Sonntag, 17. Dezember, 10:00","Zoo Zürich, Zürich (CH)","Dez
				17
			
			
			
				Die Literatur ist voller Tiere! Frohe Weihnachten
									Sonntag, 17. Dezember, 10:00
								Zoo Zürich, Zürich (CH)","https://eventfrog.ch/de/p/fuehrungen-vortraege/fuehrung/die-literatur-ist-voller-tiere-frohe-weihnachten-7031946017244061476.html"
"1699913746-661","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Le Prince","Sonntag, 17. Dezember, 11:00","Arthouse Piccadilly, Zürich (CH)","Dez
				17
			
			
			
				Le Prince
									Sonntag, 17. Dezember, 11:00
								Arthouse Piccadilly, Zürich (CH)","https://eventfrog.ch/de/p/freizeit-ausfluege/film-kino/le-prince-7126198879242905624.html"
"1699913746-662","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Benefizkonzert - Respighi, Tschaikowsky & Schubert","Sonntag, 17. Dezember, 11:00","Tonhalle Zürich, Zürich (CH)","Dez
				17
			
			
			
				Benefizkonzert - Respighi, Tschaikowsky & Schubert
									Sonntag, 17. Dezember, 11:00
								Tonhalle Zürich, Zürich (CH)","https://eventfrog.ch/de/p/klassik-opern/klassik/benefizkonzert-respighi-tschaikowsky-schubert-7118420089766886942.html"
"1699913746-663","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Meta-Morphosen","Sonntag, 17. Dezember, 11:00","GZ Hottingen, Zürich (CH)","Dez
				17
			
			
			
				Meta-Morphosen
									Sonntag, 17. Dezember, 11:00
								GZ Hottingen, Zürich (CH)","https://eventfrog.ch/de/p/klassik-opern/klassik/meta-morphosen-7115757722830588319.html"
"1699913746-664","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","LE PRINCE, Lisa Bierwirth, 2021","Sonntag, 17. Dezember, 11:00","Kunsthaus Zürich, Zürich (CH)","Dez
				17
			
			
			
				LE PRINCE, Lisa Bierwirth, 2021
									Sonntag, 17. Dezember, 11:00
								Kunsthaus Zürich, Zürich (CH)","https://eventfrog.ch/de/p/diverses/le-prince-lisa-bierwirth-2021-7110092909701958633.html"
"1699913746-665","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Konzert: Il Flauto a Natale","Sonntag, 17. Dezember, 11:30","Kulturhaus Helferei Grossmünster Zürich, Zürich (CH)","Dez
				17
			
			
			
				Konzert: Il Flauto a Natale
									Sonntag, 17. Dezember, 11:30
								Kulturhaus Helferei Grossmünster Zürich, Zürich (CH)","https://eventfrog.ch/de/p/klassik-opern/klassik/konzert-il-flauto-a-natale-7120232038427249591.html"
"1699913746-666","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Sonntagsführung: Kurzführung Plateosaurier (um 11:30 und 12:00 Uhr; jeweils 20 min)","Sonntag, 17. Dezember, 11:30","Zoologisches und Paläontologisches Museum der Universität Zürich, Zürich (CH)","Dez
				17
			
			
			
				Sonntagsführung: Kurzführung Plateosaurier (um 11:30 und 12:00 Uhr; jeweils 20 min)
									Sonntag, 17. Dezember, 11:30
								Zoologisches und Paläontologisches Museum der Universität Zürich, Zürich (CH)","https://eventfrog.ch/de/p/diverses/sonntagsfuehrung-kurzfuehrung-plateosaurier-um-11-30-und-12-00-uhr-jeweils-20-mi-7102481250070247860.html"
"1699913746-667","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Bernhard Matinée","Sonntag, 17. Dezember, 11:30","Bernhard Theater, Zürich (CH)","Dez
				17
			
			
			
				Bernhard Matinée
									Sonntag, 17. Dezember, 11:30
								Bernhard Theater, Zürich (CH)","https://eventfrog.ch/de/p/theater-buehne/theater/bernhard-matinee-7071481741337039187.html"
"1699913746-668","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Andrew Bond - Zimetschtern sing i gern","Sonntag, 17. Dezember, 13:30","Hallenstadion, Zürich (CH)","Dez
				17
			
			
			
				Andrew Bond - Zimetschtern sing i gern
									Sonntag, 17. Dezember, 13:30
								Hallenstadion, Zürich (CH)","https://eventfrog.ch/de/p/konzert/world-ethno/andrew-bond-zimetschtern-sing-i-gern-7120641607569717041.html"
"1699913746-669","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","WELTbewegend!","Sonntag, 17. Dezember, 14:00","Smaragd, Zürich (CH)","Dez
				17
			
			
			
				WELTbewegend!
									Sonntag, 17. Dezember, 14:00
								Smaragd, Zürich (CH)","https://eventfrog.ch/de/p/diverses/weltbewegend-7117336093943373555.html"
"1699913746-670","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","17","Familienworkshops: «Schmatz, würg, pups und kack – vom Fressen und Verwerten im Tierreich» Nahrungsvorlieben","2 Events","Zoologisches und Paläontologisches Museum der Universität Zürich, Zürich (CH)","Eventgruppe
				
					
		

						
				bis Dez
				17
			
			
			
				Familienworkshops: «Schmatz, würg, pups und kack – vom Fressen und Verwerten im Tierreich» Nahrungsvorlieben
									2 Events
								Zoologisches und Paläontologisches Museum der Universität Zürich, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/familienworkshops-schmatz-wuerg-pups-und-kack-vom-fressen-und-verwerten-im-tierr-7120960763171119771.html"
"1699913746-671","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","22 - 20","Céline et Julie vont en bateau","3 Events","Filmpodium Kino, Zürich (CH)","Eventgruppe
				
					
		

							
					Nov - Dez
					22 - 20
				
			
			
				Céline et Julie vont en bateau
									3 Events
								Filmpodium Kino, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/celine-et-julie-vont-en-bateau-7122774557476240698.html"
"1699913746-672","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Kids Disco am ILLUMINARIUM","Sonntag, 17. Dezember, 15:00","Schweizerisches Nationalmuseum Landesmuseum Zürich | Innenhof, Zürich (CH)","Dez
				17
			
			
			
				Kids Disco am ILLUMINARIUM
									Sonntag, 17. Dezember, 15:00
								Schweizerisches Nationalmuseum Landesmuseum Zürich | Innenhof, Zürich (CH)","https://eventfrog.ch/de/p/party/pop-rock/kids-disco-am-illuminarium-7129138827956791071.html"
"1699913746-673","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","19 - 5","The Best Worst Case","5 Events","Theater Purpur, Zürich (CH)","Eventgruppe
				
					
		

							
					Nov - Mai
					19 - 5
				
			
			
				The Best Worst Case
									5 Events
								Theater Purpur, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/the-best-worst-case-7119994216483074449.html"
"1699913746-674","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Weihnachtskonzert mit Häsli Ingo","Sonntag, 17. Dezember, 16:00","GZ Heuried - Zürcher Gemeindschaftszentrum, Zürich (CH)","Tickets
							
					
		

						
				Dez
				17
			
			
			
				Weihnachtskonzert mit Häsli Ingo
									Sonntag, 17. Dezember, 16:00
								GZ Heuried - Zürcher Gemeindschaftszentrum, Zürich (CH)","https://eventfrog.ch/de/p/kinderveranstaltungen/konzert/weihnachtskonzert-mit-haesli-ingo-7123176936105277533.html"
"1699913746-675","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","17 - 18","Bilder deiner grossen Liebe","2 Events","Theater an der Winkelwiese, Zürich (CH)","Eventgruppe
				
					
		

							
					Dez - Dez
					17 - 18
				
			
			
				Bilder deiner grossen Liebe
									2 Events
								Theater an der Winkelwiese, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/bilder-deiner-grossen-liebe-7119964182217188340.html"
"1699913746-676","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Andrew Bond - Zimetschtern sing i gern","Sonntag, 17. Dezember, 17:00","Hallenstadion, Zürich (CH)","Dez
				17
			
			
			
				Andrew Bond - Zimetschtern sing i gern
									Sonntag, 17. Dezember, 17:00
								Hallenstadion, Zürich (CH)","https://eventfrog.ch/de/p/konzert/world-ethno/andrew-bond-zimetschtern-sing-i-gern-7129790866298734620.html"
"1699913746-677","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","GRAVITY9 COZY CHRISTMAS CONCERT 2023","Sonntag, 17. Dezember, 17:00","Gravity9, Zürich (CH)","Tickets
							
					
		

						
				Dez
				17
			
			
			
				GRAVITY9 COZY CHRISTMAS CONCERT 2023
									Sonntag, 17. Dezember, 17:00
								Gravity9, Zürich (CH)","https://eventfrog.ch/de/p/konzert/a-cappella-vocal/gravity9-cozy-christmas-concert-2023-7105873586905132655.html"
"1699913746-678","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","26 - 17","Geschichte Schweiz - Frauen im Fokus","2 Events","Landesmuseum Zürich, Zürich (CH)","Eventgruppe
				
					
		

							
					Nov - Dez
					26 - 17
				
			
			
				Geschichte Schweiz - Frauen im Fokus
									2 Events
								Landesmuseum Zürich, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/geschichte-schweiz-frauen-im-fokus-7128949898364290973.html"
"1699913746-679","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Charles Dickens - Ein Weihnachtsmärchen","Sonntag, 17. Dezember, 18:00","Theater Rigiblick, Zürich (CH)","Dez
				17
			
			
			
				Charles Dickens - Ein Weihnachtsmärchen
									Sonntag, 17. Dezember, 18:00
								Theater Rigiblick, Zürich (CH)","https://eventfrog.ch/de/p/theater-buehne/theater/charles-dickens-ein-weihnachtsmaerchen-7125801677316130109.html"
"1699913746-680","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","BLISSFUL YOU - A YIN YOGA & REIKI JOURNEY","Sonntag, 17. Dezember, 18:00","the Soulspace, Zürich (CH)","Dez
				17
			
			
			
				BLISSFUL YOU - A YIN YOGA & REIKI JOURNEY
									Sonntag, 17. Dezember, 18:00
								the Soulspace, Zürich (CH)","https://eventfrog.ch/de/p/gesundheit-spiritualitaet/spiritualitaet/blissful-you-a-yin-yoga-reiki-journey-7121479479474498909.html"
"1699913746-681","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Der Bühnenkurs ""Grundlagen"" auf der Bühne!","Sonntag, 17. Dezember, 18:00","Töpferei, Zürich (CH)","Tickets
							
					
		

						
				Dez
				17
			
			
			
				Der Bühnenkurs ""Grundlagen"" auf der Bühne!
									Sonntag, 17. Dezember, 18:00
								Töpferei, Zürich (CH)","https://eventfrog.ch/de/p/theater-buehne/comedy-kabarett/der-buehnenkurs-grundlagen-auf-der-buehne-7091776061097078772.html"
"1699913746-682","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","KÖBERNICK - geht's ruhig an. Das Programm!","Sonntag, 17. Dezember, 18:00","ComedyHaus, Zürich (CH)","Tickets
							
					
		

						
				Dez
				17
			
			
			
				KÖBERNICK - geht's ruhig an. Das Programm!
									Sonntag, 17. Dezember, 18:00
								ComedyHaus, Zürich (CH)","https://eventfrog.ch/de/p/theater-buehne/comedy-kabarett/koebernick-geht-s-ruhig-an-das-programm-7085318201853048633.html"
"1699913746-683","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","17 - 18","M – Eine Stadt sucht einen Mörder","2 Events","Filmpodium Kino, Zürich (CH)","Eventgruppe
				
					
		

							
					Dez - Dez
					17 - 18
				
			
			
				M – Eine Stadt sucht einen Mörder
									2 Events
								Filmpodium Kino, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/m-eine-stadt-sucht-einen-moerder-7122776440584535080.html"
"1699913746-684","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Koncert Zeljko Vasic ""Dobrodosli u moju kafanu"" NEDELJA","Sonntag, 17. Dezember, 19:00","Kirchgemeindehaus Neumünster Zürich, Seefeldstrasse 91, 8008 Zürich , Zürich (CH)","Tickets
							
					
		

						
				Dez
				17
			
			
			
				Koncert Zeljko Vasic ""Dobrodosli u moju kafanu"" NEDELJA
									Sonntag, 17. Dezember, 19:00
								Kirchgemeindehaus Neumünster Zürich, Seefeldstrasse 91, 8008 Zürich , Zürich (CH)","https://eventfrog.ch/de/p/konzert/world-ethno/koncert-zeljko-vasic-dobrodosli-u-moju-kafanu-nedelja-7126953291116645901.html"
"1699913746-685","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Beethoven Strauss","Sonntag, 17. Dezember, 19:00","Opernhaus | Studiobühne, Zürich (CH)","Dez
				17
			
			
			
				Beethoven Strauss
									Sonntag, 17. Dezember, 19:00
								Opernhaus | Studiobühne, Zürich (CH)","https://eventfrog.ch/de/p/klassik-opern/klassik/beethoven-strauss-7108418374481182634.html"
"1699913746-686","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Die Masterclass auf der Bühne","Sonntag, 17. Dezember, 20:00","Theater im Zollhaus, Zürich (CH)","Tickets
							
					
		

						
				Dez
				17
			
			
			
				Die Masterclass auf der Bühne
									Sonntag, 17. Dezember, 20:00
								Theater im Zollhaus, Zürich (CH)","https://eventfrog.ch/de/p/theater-buehne/theater/die-masterclass-auf-der-buehne-7112772672098901358.html"
"1699913746-687","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Luuk & Knackebouls Pottcast X-Mas Special","Sonntag, 17. Dezember, 20:00","Kaufleuten Club, Zürich (CH)","Dez
				17
			
			
			
				Luuk & Knackebouls Pottcast X-Mas Special
									Sonntag, 17. Dezember, 20:00
								Kaufleuten Club, Zürich (CH)","https://eventfrog.ch/de/p/theater-buehne/comedy-kabarett/luuk-knackebouls-pottcast-x-mas-special-7093210018128799058.html"
"1699913746-688","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","17","Innerdance ""Voice Within"" - a Transformative Journey (DE/EN)","Sonntag, 17. Dezember, 20:15","Downdog Yoga, Zürich (CH)","Tickets
							
					
		

						
				Dez
				17
			
			
			
				Innerdance ""Voice Within"" - a Transformative Journey (DE/EN)
									Sonntag, 17. Dezember, 20:15
								Downdog Yoga, Zürich (CH)","https://eventfrog.ch/de/p/gesundheit-spiritualitaet/gesundheit-wohlbefinden/innerdance-voice-within-a-transformative-journey-de-en-7128465796511011508.html"
"1699913746-689","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","18 - 17","Heaven Can Wait (Heaven Can Weit)","2 Events","Filmpodium Kino, Zürich (CH)","Eventgruppe
				
					
		

							
					Nov - Dez
					18 - 17
				
			
			
				Heaven Can Wait (Heaven Can Weit)
									2 Events
								Filmpodium Kino, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/heaven-can-wait-heaven-can-weit-7122774025508469722.html"
