web-scraper-order,web-scraper-start-url,link,link-href,name,is_eventgruppe,datetime,location
"1699914567-3901","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Eventgruppe
				
					
		

							
					Dez - Jan
					20 - 13
				
			
			
				Winterzauber auf dem Uetliberg
									25 Events
								Hotel Uto Kulm, Uetliberg (CH)","https://eventfrog.ch/de/p/gruppen/winterzauber-auf-dem-uetliberg-7119634784913939815.html","Winterzauber auf dem Uetliberg","Eventgruppe","25 Events","Hotel Uto Kulm, Uetliberg (CH)"
"1699914567-3902","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Beratung über Mittag
									Mittwoch, 20. Dezember, 12:00
								Textilmuseum St.Gallen, St. Gallen (CH)","https://eventfrog.ch/de/p/wissenschaft-und-technik/beratung-ueber-mittag-6998055446511528201.html","Beratung über Mittag","","Mittwoch, 20. Dezember, 12:00","Textilmuseum St.Gallen, St. Gallen (CH)"
"1699914567-3903","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Freude und Besinnlichkeit am Weihnachten
									Mittwoch, 20. Dezember, 12:15
								Offene Kirche St. Elisabethen, Basel (CH)","https://eventfrog.ch/de/p/klassik-opern/klassik/freude-und-besinnlichkeit-am-weihnachten-7122549048658049312.html","Freude und Besinnlichkeit am Weihnachten","","Mittwoch, 20. Dezember, 12:15","Offene Kirche St. Elisabethen, Basel (CH)"
"1699914567-3904","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Winter-Atelier
									Mittwoch, 20. Dezember, 13:30
								Schweizerisches Nationalmuseum Landesmuseum Zürich, Zürich (CH)","https://eventfrog.ch/de/p/diverses/winter-atelier-7123278678927047712.html","Winter-Atelier","","Mittwoch, 20. Dezember, 13:30","Schweizerisches Nationalmuseum Landesmuseum Zürich, Zürich (CH)"
"1699914567-3905","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Eventgruppe
				
					
		

						
				bis Mai
				22
			
			
			
				Mitmachtheater
									6 Events
								Eisenwerk, Frauenfeld (CH)","https://eventfrog.ch/de/p/gruppen/mitmachtheater-7119950636271998983.html","Mitmachtheater","Eventgruppe","6 Events","Eisenwerk, Frauenfeld (CH)"
"1699914567-3906","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Tickets
							
					
		

						
				Dez
				20
			
			
			
				Stempel - Schnitzen und Drucken für Kinder
									Mittwoch, 20. Dezember, 14:00
								Kasinopark Aarau, Aarau (CH)","https://eventfrog.ch/de/p/kurse-seminare/freizeit-hobby/stempel-schnitzen-und-drucken-fuer-kinder-7087698300095107246.html","Stempel - Schnitzen und Drucken für Kinder","","Mittwoch, 20. Dezember, 14:00","Kasinopark Aarau, Aarau (CH)"
"1699914567-3907","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Eventgruppe
				
					
		

						
				bis Mär
				20
			
			
			
				Newsletter versenden mit Mailchimp
									3 Events
								Online-Event","https://eventfrog.ch/de/p/gruppen/newsletter-versenden-mit-mailchimp-7079739468479903111.html","Newsletter versenden mit Mailchimp","Eventgruppe","3 Events","Online-Event"
"1699914567-3908","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Atelier P'tit Détective
									Mittwoch, 20. Dezember, 14:30
								Espace de quartier Eaux-Vives, Genf (CH)","https://eventfrog.ch/de/p/diverses/atelier-p-tit-detective-7129941855647553871.html","Atelier P'tit Détective","","Mittwoch, 20. Dezember, 14:30","Espace de quartier Eaux-Vives, Genf (CH)"
"1699914567-3909","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Tickets
							
					
		

						
				Dez
				20
			
			
			
				Kasperlis  Wiehnachtsabetüür
									Mittwoch, 20. Dezember, 14:30
								Gwundernäslis Kasperlikeller im Landhaus Steffisburg, Steffisburg (CH)","https://eventfrog.ch/de/p/kinderveranstaltungen/puppentheater/kasperlis-wiehnachtsabetueuer-7075491117399939904.html","Kasperlis  Wiehnachtsabetüür","","Mittwoch, 20. Dezember, 14:30","Gwundernäslis Kasperlikeller im Landhaus Steffisburg, Steffisburg (CH)"
"1699914567-3910","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Eventgruppe
				
					
		

						
				bis Dez
				20
			
			
			
				ElternKind-Café Burgdorf
									2 Events
								Coop Restaurant Burgdorf Schützenmatte, Burgdorf (CH)","https://eventfrog.ch/de/p/gruppen/elternkind-cafe-burgdorf-7119958134743891775.html","ElternKind-Café Burgdorf","Eventgruppe","2 Events","Coop Restaurant Burgdorf Schützenmatte, Burgdorf (CH)"
"1699914567-3911","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Frau Schärli verzellt Wienachtsmärli
									Mittwoch, 20. Dezember, 15:00
								Kulturmuseum, St. Gallen (CH)","https://eventfrog.ch/de/p/kinderveranstaltungen/familienveranstaltungen/frau-schaerli-verzellt-wienachtsmaerli-7129845076767752562.html","Frau Schärli verzellt Wienachtsmärli","","Mittwoch, 20. Dezember, 15:00","Kulturmuseum, St. Gallen (CH)"
"1699914567-3912","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Kamishibai: Der  kleine Weihnachtsmann
									Mittwoch, 20. Dezember, 15:00
								PBZ Unterstrass, Zürich (CH)","https://eventfrog.ch/de/p/diverses/kamishibai-der-kleine-weihnachtsmann-7123500963512385591.html","Kamishibai: Der  kleine Weihnachtsmann","","Mittwoch, 20. Dezember, 15:00","PBZ Unterstrass, Zürich (CH)"
"1699914567-3913","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Zwei Weihnachtsgeschichten
									Mittwoch, 20. Dezember, 15:00
								PBZ Schütze, Zürich (CH)","https://eventfrog.ch/de/p/diverses/zwei-weihnachtsgeschichten-7123500959670467517.html","Zwei Weihnachtsgeschichten","","Mittwoch, 20. Dezember, 15:00","PBZ Schütze, Zürich (CH)"
"1699914567-3914","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Die Bremer Stadtmusikanten
									Mittwoch, 20. Dezember, 15:00
								Naturama Aargau, Aarau (CH)","https://eventfrog.ch/de/p/theater-buehne/lesungen/die-bremer-stadtmusikanten-7122172132461620670.html","Die Bremer Stadtmusikanten","","Mittwoch, 20. Dezember, 15:00","Naturama Aargau, Aarau (CH)"
"1699914567-3915","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Eventgruppe
				
					
		

							
					Dez - Jan
					20 - 28
				
			
			
				Aladin und die Wunderlampe
									10 Events
								Basler Kindertheater, Basel (CH)","https://eventfrog.ch/de/p/gruppen/aladin-und-die-wunderlampe-7119990943483152827.html","Aladin und die Wunderlampe","Eventgruppe","10 Events","Basler Kindertheater, Basel (CH)"
"1699914567-3916","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Eventgruppe
				
					
		

							
					Dez - Mär
					20 - 24
				
			
			
				Pippi Langstrumpf
									26 Events
								Theater Fauteuil, Basel (CH)","https://eventfrog.ch/de/p/gruppen/pippi-langstrumpf-7119987410365029657.html","Pippi Langstrumpf","Eventgruppe","26 Events","Theater Fauteuil, Basel (CH)"
"1699914567-3917","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Erzählstunde in Urdu
									Mittwoch, 20. Dezember, 15:00
								Stadtbibliothek Katharinen, St. Gallen (CH)","https://eventfrog.ch/de/p/kinderveranstaltungen/erzaehlstunde-in-urdu-7074504759739029854.html","Erzählstunde in Urdu","","Mittwoch, 20. Dezember, 15:00","Stadtbibliothek Katharinen, St. Gallen (CH)"
"1699914567-3918","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Eventgruppe
				
					
		

							
					Dez - Dez
					20 - 29
				
			
			
				Cirque Noël De Bâle
									14 Events
								Rosentalanlage, Basel (CH)","https://eventfrog.ch/de/p/gruppen/cirque-noel-de-bale-7122172138753076750.html","Cirque Noël De Bâle","Eventgruppe","14 Events","Rosentalanlage, Basel (CH)"
"1699914567-3919","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Faszination Teleskop - Zwei kleine Stücke aus Glas
									Mittwoch, 20. Dezember, 17:00
								Bodensee Planetarium und Sternwarte, Kreuzlingen (CH)","https://eventfrog.ch/de/p/freizeit-ausfluege/faszination-teleskop-zwei-kleine-stuecke-aus-glas-7121254747902811889.html","Faszination Teleskop - Zwei kleine Stücke aus Glas","","Mittwoch, 20. Dezember, 17:00","Bodensee Planetarium und Sternwarte, Kreuzlingen (CH)"
"1699914567-3920","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Elias Bernet Band
									Mittwoch, 20. Dezember, 17:00
								Grand Hotel Quellenhof & Spa Suites*****, Bad Ragaz (CH)","https://eventfrog.ch/de/p/konzert/rhythm-blues/elias-bernet-band-7115648572687594347.html","Elias Bernet Band","","Mittwoch, 20. Dezember, 17:00","Grand Hotel Quellenhof & Spa Suites*****, Bad Ragaz (CH)"
"1699914567-3921","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Heidi feiert Weihnachten
									Mittwoch, 20. Dezember, 17:00
								KKThun Kultur- und Kongresszentrum, Thun (CH)","https://eventfrog.ch/de/p/klassik-opern/oper-operette/heidi-feiert-weihnachten-7084824732562875956.html","Heidi feiert Weihnachten","","Mittwoch, 20. Dezember, 17:00","KKThun Kultur- und Kongresszentrum, Thun (CH)"
"1699914567-3922","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Tickets
							
					
		

						
				Dez
				20
			
			
			
				Heidi feiert Weihnachten
									Mittwoch, 20. Dezember, 17:00
								KKThun, Schadausaal, Thun (CH)","https://eventfrog.ch/de/p/klassik-opern/oper-operette/heidi-feiert-weihnachten-7046753112552275216.html","Heidi feiert Weihnachten","","Mittwoch, 20. Dezember, 17:00","KKThun, Schadausaal, Thun (CH)"
"1699914567-3923","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Laternenführung «Weihnachten & Krippen»
									Mittwoch, 20. Dezember, 17:15
								Schweizerisches Nationalmuseum Landesmuseum Zürich, Zürich (CH)","https://eventfrog.ch/de/p/fuehrungen-vortraege/fuehrung/laternenfuehrung-weihnachten-krippen-7123271597964602776.html","Laternenführung «Weihnachten & Krippen»","","Mittwoch, 20. Dezember, 17:15","Schweizerisches Nationalmuseum Landesmuseum Zürich, Zürich (CH)"
"1699914567-3924","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Tickets
							
					
		

						
				Dez
				20
			
			
			
				Familien-Weihnachtskonzert mit Joel Goldenberger
									Mittwoch, 20. Dezember, 17:30
								Bistro Sein, Winterthur (CH)","https://eventfrog.ch/de/p/konzert/singer-songwriter/familien-weihnachtskonzert-mit-joel-goldenberger-7127661600752758610.html","Familien-Weihnachtskonzert mit Joel Goldenberger","","Mittwoch, 20. Dezember, 17:30","Bistro Sein, Winterthur (CH)"
"1699914567-3925","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Niko Pirosmani (1862–1918)
									Mittwoch, 20. Dezember, 17:30
								Fondation Beyeler, Riehen (CH)","https://eventfrog.ch/de/p/fuehrungen-vortraege/fuehrung/niko-pirosmani-18621918-7125065949007314910.html","Niko Pirosmani (1862–1918)","","Mittwoch, 20. Dezember, 17:30","Fondation Beyeler, Riehen (CH)"
"1699914567-3926","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Le Dernier Métro
									Mittwoch, 20. Dezember, 18:00
								Arthouse Alba, Zürich (CH)","https://eventfrog.ch/de/p/freizeit-ausfluege/film-kino/le-dernier-metro-7123656491723089717.html","Le Dernier Métro","","Mittwoch, 20. Dezember, 18:00","Arthouse Alba, Zürich (CH)"
"1699914567-3927","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Tickets
							
					
		

						
				Dez
				20
			
			
			
				Afterwork-Music im Advent - Lady Harp & Barballade
									Mittwoch, 20. Dezember, 18:00
								Villa Boveri, Baden (CH)","https://eventfrog.ch/de/p/konzert/weitere-musikrichtungen/afterwork-music-im-advent-lady-harp-barballade-7110239364957835218.html","Afterwork-Music im Advent - Lady Harp & Barballade","","Mittwoch, 20. Dezember, 18:00","Villa Boveri, Baden (CH)"
"1699914567-3928","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Tickets
							
					
		

						
				Dez
				20
			
			
			
				Workshop Empowerment for FLINTA* (ENGLISH)
									Mittwoch, 20. Dezember, 18:00
								Studio Kali, Zürich (CH)","https://eventfrog.ch/de/p/kurse-seminare/soziale-weiterbildung/workshop-empowerment-for-flinta-english-7076551392047811621.html","Workshop Empowerment for FLINTA* (ENGLISH)","","Mittwoch, 20. Dezember, 18:00","Studio Kali, Zürich (CH)"
"1699914567-3929","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				20. Dezember gibt es am 3-Gang wieder Raclette
									Mittwoch, 20. Dezember, 18:30
								Villa Bernau, Wabern (CH)","https://eventfrog.ch/de/p/essen-trinken/20-dezember-gibt-es-am-3-gang-wieder-raclette-7126198515206671075.html","20. Dezember gibt es am 3-Gang wieder Raclette","","Mittwoch, 20. Dezember, 18:30","Villa Bernau, Wabern (CH)"
"1699914567-3930","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Nachts alleine im Museum
									Mittwoch, 20. Dezember, 18:30
								Schweizerisches Nationalmuseum Landesmuseum Zürich, Zürich (CH)","https://eventfrog.ch/de/p/fuehrungen-vortraege/fuehrung/nachts-alleine-im-museum-7123271675643113346.html","Nachts alleine im Museum","","Mittwoch, 20. Dezember, 18:30","Schweizerisches Nationalmuseum Landesmuseum Zürich, Zürich (CH)"
"1699914567-3931","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Tickets
							
							
					Eventgruppe
				
					
		

						
				bis Dez
				20
			
			
			
				Bali Bliss🌿Kakao Zeremonie & Multi-Instrument Sound Healing
									2 Events
								Im Gubelhof, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/bali-blisskakao-zeremonie-multi-instrument-sound-healing-7117103926160108531.html","Bali Bliss🌿Kakao Zeremonie & Multi-Instrument Sound Healing","Eventgruppe","2 Events","Im Gubelhof, Zürich (CH)"
"1699914567-3932","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Tickets
							
					
		

						
				Dez
				20
			
			
			
				Stempel  -  Schnitzen und Drucken  für Erwachsene
									Mittwoch, 20. Dezember, 18:30
								Kasinopark Aarau, Aarau (CH)","https://eventfrog.ch/de/p/kurse-seminare/freizeit-hobby/stempel-schnitzen-und-drucken-fuer-erwachsene-7087700969476009234.html","Stempel  -  Schnitzen und Drucken  für Erwachsene","","Mittwoch, 20. Dezember, 18:30","Kasinopark Aarau, Aarau (CH)"
"1699914567-3933","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Alle Jahre (ned scho) wiedr - Comedydinner
									Mittwoch, 20. Dezember, 18:45
								Kinotheater Madlen, Heerbrugg (CH)","https://eventfrog.ch/de/p/theater-buehne/alle-jahre-ned-scho-wiedr-comedydinner-7080666590656477207.html","Alle Jahre (ned scho) wiedr - Comedydinner","","Mittwoch, 20. Dezember, 18:45","Kinotheater Madlen, Heerbrugg (CH)"
"1699914567-3934","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Abgesagt
							
					
		

						
				Dez
				20
			
			
			
				POP-UP OM SENSES
									Mittwoch, 20. Dezember, 19:00
								Restaurant Oberer Mönchhof, Kilchberg (CH)","https://eventfrog.ch/de/p/essen-trinken/pop-up-om-senses-7119695375577872574.html","POP-UP OM SENSES","","Mittwoch, 20. Dezember, 19:00","Restaurant Oberer Mönchhof, Kilchberg (CH)"
"1699914567-3935","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Play With The Devil
									Mittwoch, 20. Dezember, 19:00
								CoalMine, Winterthur (CH)","https://eventfrog.ch/de/p/freizeit-ausfluege/play-with-the-devil-7107851237031119101.html","Play With The Devil","","Mittwoch, 20. Dezember, 19:00","CoalMine, Winterthur (CH)"
"1699914567-3936","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Tickets
							
					
		

						
				Dez
				20
			
			
			
				PLAY WITH THE DEVIL von Olivier Joliat und Matthias Willi
									Mittwoch, 20. Dezember, 19:00
								CoalMine, Winterthur (CH)","https://eventfrog.ch/de/p/freizeit-ausfluege/film-kino/play-with-the-devil-von-olivier-joliat-und-matthias-willi-7097883866371691749.html","PLAY WITH THE DEVIL von Olivier Joliat und Matthias Willi","","Mittwoch, 20. Dezember, 19:00","CoalMine, Winterthur (CH)"
"1699914567-3937","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Lesung: Wie ich alle Grenzen Überschritt
									Mittwoch, 20. Dezember, 19:00
								Osteria del Fiore, Winterthur (CH)","https://eventfrog.ch/de/p/theater-buehne/lesung-wie-ich-alle-grenzen-ueberschritt-7075241371431269023.html","Lesung: Wie ich alle Grenzen Überschritt","","Mittwoch, 20. Dezember, 19:00","Osteria del Fiore, Winterthur (CH)"
"1699914567-3938","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Tickets
							
					
		

						
				Dez
				20
			
			
			
				Sushi à Discrétion
									Mittwoch, 20. Dezember, 19:00
								ZEKU-Sushi, Malters (CH)","https://eventfrog.ch/de/p/essen-trinken/sushi-a-discretion-7069302070805660302.html","Sushi à Discrétion","","Mittwoch, 20. Dezember, 19:00","ZEKU-Sushi, Malters (CH)"
"1699914567-3939","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Tickets
							
					
		

						
				Dez
				20
			
			
			
				Christmas Oratorio - Bob Chilcott - Gymnasium Interlaken
									Mittwoch, 20. Dezember, 19:15
								Schlosskirche Interlaken, Interlaken (CH)","https://eventfrog.ch/de/p/konzert/chor/christmas-oratorio-bob-chilcott-gymnasium-interlaken-7122310843794956344.html","Christmas Oratorio - Bob Chilcott - Gymnasium Interlaken","","Mittwoch, 20. Dezember, 19:15","Schlosskirche Interlaken, Interlaken (CH)"
"1699914567-3940","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Joan Faulkner Quartet feat. Harriet Lewis
									Mittwoch, 20. Dezember, 19:30
								Marians Jazzroom, Bern (CH)","https://eventfrog.ch/de/p/konzert/jazz-blues/joan-faulkner-quartet-feat-harriet-lewis-7129844057249915504.html","Joan Faulkner Quartet feat. Harriet Lewis","","Mittwoch, 20. Dezember, 19:30","Marians Jazzroom, Bern (CH)"
"1699914567-3941","https://eventfrog.ch/de/events.html?sc=events&fromDate=2023-12-1&toDate=2023-12-31&page=100","Dez
				20
			
			
			
				Port Polar
									Mittwoch, 20. Dezember, 19:30
								Bierhübeli | Gustav, Bern (CH)","https://eventfrog.ch/de/p/konzert/port-polar-7128400637285349117.html","Port Polar","","Mittwoch, 20. Dezember, 19:30","Bierhübeli | Gustav, Bern (CH)"
